Title,Company,Location,Category,Salary,FullDescription,Requirements,job_text,job_text_clean,Title_clean,Requirements_clean
C# .NET Developer - Mid to Senior/Level,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,1,".NET Developers work with a team of talented individuals who share a strong passion for their work. The primary role of this experienced individual will be to develop software solutions through the conception, development, testing and implementation phases. This full-time position will challenge you to find creative ways to solve problems, explore new technologies, and everyone is expected to contribute at every level of the development process regardless of their position. What are we looking …",,".NET Developers work with a team of talented individuals who share a strong passion for their work. The primary role of this experienced individual will be to develop software solutions through the conception, development, testing and implementation phases. This full-time position will challenge you to find creative ways to solve problems, explore new technologies, and everyone is expected to contribute at every level of the development process regardless of their position. What are we looking …",net developer work team talented individual share strong passion work primary role experienced individual develop software solution conception development testing implementation phase full time position challenge find creative way solve problem explore new technology everyone expected contribute every level development process regardless position looking,c net developer mid senior level,
Advanced AI Software Engineer Associate Director,Accenture,"Wellston, Saint Louis County",Engineering Jobs,1,"We Are: The beginning of a new Data & AI decade that will reshape work and society has begun. Accenture is stepping boldly into this future with a clear strategy and purpose: to help clients optimize and reinvent their business with data & AI. With over 45,000 professionals dedicated to Data & AI, Accenture's Data & AI organization brings together our Experienced Innovation, Strategic Investment, Exceptional Talent, and Power Ecosystem. You Are : As a Senior Advance AI Software Engineer, you wi…",,"We Are: The beginning of a new Data & AI decade that will reshape work and society has begun. Accenture is stepping boldly into this future with a clear strategy and purpose: to help clients optimize and reinvent their business with data & AI. With over 45,000 professionals dedicated to Data & AI, Accenture's Data & AI organization brings together our Experienced Innovation, Strategic Investment, Exceptional Talent, and Power Ecosystem. You Are : As a Senior Advance AI Software Engineer, you wi…",beginning new data ai decade reshape work society begun accenture stepping boldly future clear strategy purpose help client optimize reinvent business data ai 45 000 professional dedicated data ai accenture data ai organization brings together experienced innovation strategic investment exceptional talent power ecosystem senior advance ai software engineer wi,advanced ai software engineer associate director,
Senior Advanced AI Software Engineer,Accenture,"Wellston, Saint Louis County",Engineering Jobs,1,"We Are: The beginning of a new Data & AI decade that will reshape work and society has begun. Accenture is stepping boldly into this future with a clear strategy and purpose: to help clients optimize and reinvent their business with data & AI. With over 45,000 professionals dedicated to Data & AI, Accenture's Data & AI organization brings together our Experienced Innovation, Strategic Investment, Exceptional Talent, and Power Ecosystem. Join our AI Talent Community (http://accenture.wd103.mywor…",,"We Are: The beginning of a new Data & AI decade that will reshape work and society has begun. Accenture is stepping boldly into this future with a clear strategy and purpose: to help clients optimize and reinvent their business with data & AI. With over 45,000 professionals dedicated to Data & AI, Accenture's Data & AI organization brings together our Experienced Innovation, Strategic Investment, Exceptional Talent, and Power Ecosystem. Join our AI Talent Community (",beginning new data ai decade reshape work society begun accenture stepping boldly future clear strategy purpose help client optimize reinvent business data ai 45 000 professional dedicated data ai accenture data ai organization brings together experienced innovation strategic investment exceptional talent power ecosystem join ai talent community,senior advanced ai software engineer,
Advanced AI Software Engineer,Accenture,"Wellston, Saint Louis County",Engineering Jobs,1,"We Are: The beginning of a new Data & AI decade that will reshape work and society has begun. Accenture is stepping boldly into this future with a clear strategy and purpose: to help clients optimize and reinvent their business with data & AI. With over 45,000 professionals dedicated to Data & AI, Accenture's Data & AI organization brings together our Experienced Innovation, Strategic Investment, Exceptional Talent, and Power Ecosystem. Join our AI Talent Community (http://accenture.wd103.mywor…",,"We Are: The beginning of a new Data & AI decade that will reshape work and society has begun. Accenture is stepping boldly into this future with a clear strategy and purpose: to help clients optimize and reinvent their business with data & AI. With over 45,000 professionals dedicated to Data & AI, Accenture's Data & AI organization brings together our Experienced Innovation, Strategic Investment, Exceptional Talent, and Power Ecosystem. Join our AI Talent Community (",beginning new data ai decade reshape work society begun accenture stepping boldly future clear strategy purpose help client optimize reinvent business data ai 45 000 professional dedicated data ai accenture data ai organization brings together experienced innovation strategic investment exceptional talent power ecosystem join ai talent community,advanced ai software engineer,
DevSecOps Engineers with Security Clearance,Momentum,"Saint Louis, Saint Louis County",IT Jobs,1,"Welcome to the MOMENTUM. Team! MOMENTUM. is not just our company name; it is the highest value we deliver to our customers. We are a rapidly growing technology solutions company delivering innovative technology, engineering, and intelligence solutions across the DoD sector. The efforts of our high-capacity team ultimately strengthen our Nation and the warfighter. Our team is dispersed throughout the US, which means we value the diversity and unique collaboration fostered throughout our team. We…",,"Welcome to the MOMENTUM. Team! MOMENTUM. is not just our company name; it is the highest value we deliver to our customers. We are a rapidly growing technology solutions company delivering innovative technology, engineering, and intelligence solutions across the DoD sector. The efforts of our high-capacity team ultimately strengthen our Nation and the warfighter. Our team is dispersed throughout the US, which means we value the diversity and unique collaboration fostered throughout our team. We…",welcome momentum team momentum company name highest value deliver customer rapidly growing technology solution company delivering innovative technology engineering intelligence solution across dod sector effort high capacity team ultimately strengthen nation warfighter team dispersed throughout u mean value diversity unique collaboration fostered throughout team,devsecops engineer security clearance,
▷ High Salary! Experienced Low Observables Mission Systems Integration Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization is seeking a highly skilled and experienced Low Observables Mission Systems Integration Engineer to support an integrated product team in the design and inte…",,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization is seeking a highly skilled and experienced Low Observables Mission Systems Integration Engineer to support an integrated product team in the design and inte…",job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization seeking highly skilled experienced low observables mission system integration engineer support integrated product team design inte,high salary experienced low observables mission system integration engineer,
Experienced Low Observables Mission Systems Integration Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization is seeking a highly skilled and experienced Low Observables Mission Systems Integration Engineer to support an integrated product team in the design and inte…",,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization is seeking a highly skilled and experienced Low Observables Mission Systems Integration Engineer to support an integrated product team in the design and inte…",job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization seeking highly skilled experienced low observables mission system integration engineer support integrated product team design inte,experienced low observables mission system integration engineer,
Urgent Search! Low Observables Mission Systems Integration Lead,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization is seeking a highly skilled and experienced Senior Low Observables Mission Systems Integration Engineer to lead a team of engineers in support of the design …",,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization is seeking a highly skilled and experienced Senior Low Observables Mission Systems Integration Engineer to lead a team of engineers in support of the design …",job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization seeking highly skilled experienced senior low observables mission system integration engineer lead team engineer support design,urgent search low observables mission system integration lead,
▷ Urgent: Low Observables Mission Systems Integration Lead,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization is seeking a highly skilled and experienced Senior Low Observables Mission Systems Integration Engineer to lead a team of engineers in support of the design …",,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization is seeking a highly skilled and experienced Senior Low Observables Mission Systems Integration Engineer to lead a team of engineers in support of the design …",job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd phantom work organization seeking highly skilled experienced senior low observables mission system integration engineer lead team engineer support design,urgent low observables mission system integration lead,
▷ Apply Now: F/A-18 IDIQ Chief Integrator,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) F/A-18 team is seeking a IDIQ Chief Integrator in St. Louis, MO . The F/A-18 IDIQ Chief Integrator is responsible for ensuring the capabilities and initiatives developed for the F/A-18 a…",,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) F/A-18 team is seeking a IDIQ Chief Integrator in St. Louis, MO . The F/A-18 IDIQ Chief Integrator is responsible for ensuring the capabilities and initiatives developed for the F/A-18 a…",job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd f 18 team seeking idiq chief integrator st louis mo f 18 idiq chief integrator responsible ensuring capability initiative developed f 18,apply f 18 idiq chief integrator,
Senior Hadoop Developer,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,1,"Senior Hadoop Developer to develop, create, and modify general computer applications software or specialized utility programs. Job responsibilities and duties include: Implement data analytics processing algorithms on Big Data batch and stream processing frameworks (e.g. Hadoop MapReduce, Python, Spark, Scala, Kafka etc.). Perform data acquisition, preparation, and perform analysis leveraging a variety of data programming techniques in Spark using Scala. Work on complex issues where analysis of…",,"Senior Hadoop Developer to develop, create, and modify general computer applications software or specialized utility programs. Job responsibilities and duties include: Implement data analytics processing algorithms on Big Data batch and stream processing frameworks (e.g. Hadoop MapReduce, Python, Spark, Scala, Kafka etc.). Perform data acquisition, preparation, and perform analysis leveraging a variety of data programming techniques in Spark using Scala. Work on complex issues where analysis of…",senior hadoop developer develop create modify general computer application software specialized utility program job responsibility duty include implement data analytics processing algorithm big data batch stream processing framework e g hadoop mapreduce python spark scala kafka etc perform data acquisition preparation perform analysis leveraging variety data programming technique spark using scala work complex issue analysis,senior hadoop developer,
Sr. Java Backend Developer(f2f interview),Axiom Software Solutions Limited,"Saint Louis, Saint Louis County",IT Jobs,1,"Role: Sr. Java Backend Developer(f2f interview) Location: St. Louis MO - Onsite Position Type: Contract An in-person (face to face) interview will be required at office in St. Louis, MO. Job Description: • Bachelor’s degree in computer science, Information Technology • Minimum of 7 years of experience in developing backend application • Roles And Responsibilities: • Developing high quality, scalable solutions • Working collaboratively with product owners, business analysts, quality assurance an…",,"Role: Sr. Java Backend Developer(f2f interview) Location: St. Louis MO - Onsite Position Type: Contract An in-person (face to face) interview will be required at office in St. Louis, MO. Job Description: • Bachelor’s degree in computer science, Information Technology • Minimum of 7 years of experience in developing backend application • Roles And Responsibilities: • Developing high quality, scalable solutions • Working collaboratively with product owners, business analysts, quality assurance an…",role sr java backend developer f2f interview location st louis mo onsite position type contract person face face interview required office st louis mo job description bachelor degree computer science information technology minimum 7 year experience developing backend application role responsibility developing high quality scalable solution working collaboratively product owner business analyst quality assurance,sr java backend developer f2f interview,
Electronic Warfare Lead Engineer (Level 5),The Boeing Company,"Wellston, Saint Louis County",Engineering Jobs,1,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company is seeking an experienced Lead Electronic Warfare Integrator to serve as the engineering lead for the Electronic Warfare team in located in Berkely, MO. As the EW lead for a major proprietary program, you will …",,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company is seeking an experienced Lead Electronic Warfare Integrator to serve as the engineering lead for the Electronic Warfare team in located in Berkely, MO. As the EW lead for a major proprietary program, you will …",job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing company seeking experienced lead electronic warfare integrator serve engineering lead electronic warfare team located berkely mo ew lead major proprietary program,electronic warfare lead engineer level 5,
Jira and Confluence Administrator,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,1,"The Engineer job family is responsible for maintaining a deep, technical knowledge and thorough understanding of solution design, constraints and operational approaches. The Engineer job family develops collaborative partnerships with stakeholders to build and implement technology solutions, as well as actively anticipate and solve problems during and after delivery. Qualifications: Required: * Must be authorized to work in the U.S. without sponsorship now or in the future * Must incorporate se…",Qualifications: Required: * Must be authorized to work in the U.S. without sponsorship now or in the future * Must incorporate se…,"The Engineer job family is responsible for maintaining a deep, technical knowledge and thorough understanding of solution design, constraints and operational approaches. The Engineer job family develops collaborative partnerships with stakeholders to build and implement technology solutions, as well as actively anticipate and solve problems during and after delivery. Qualifications: Required: * Must be authorized to work in the U.S. without sponsorship now or in the future * Must incorporate se… Qualifications: Required: * Must be authorized to work in the U.S. without sponsorship now or in the future * Must incorporate se…",engineer job family responsible maintaining deep technical knowledge thorough understanding solution design constraint operational approach engineer job family develops collaborative partnership stakeholder build implement technology solution well actively anticipate solve problem delivery qualification required must authorized work u without sponsorship future must incorporate se qualification required must authorized work u without sponsorship future must incorporate se,jira confluence administrator,qualification required must authorized work u without sponsorship future must incorporate se
RISA20250818-OP026 - CSE III - Endpoint Security Services with Security Clearance,"Vector Check Business Solutions, LLC","Sauget, Saint Clair County",IT Jobs,1,"Endpoint Security Engineer III Job Category: Engineering Time Type: Full time Minimum Clearance Required to Start: TS/SCI Employee Type: Regular Percentage of Travel Required: Up to 10% Type of Travel: Local The Opportunity: RISAI has an exciting opportunity for a Senior Endpoint Security Engineer to join our Transport & Cybersecurity Services (TCS) team in either Springfield, VA or St. Louis, MO. Our Endpoint Security team is rapidly growing! This is one of several New positions that we have a…",,"Endpoint Security Engineer III Job Category: Engineering Time Type: Full time Minimum Clearance Required to Start: TS/SCI Employee Type: Regular Percentage of Travel Required: Up to 10% Type of Travel: Local The Opportunity: RISAI has an exciting opportunity for a Senior Endpoint Security Engineer to join our Transport & Cybersecurity Services (TCS) team in either Springfield, VA or St. Louis, MO. Our Endpoint Security team is rapidly growing! This is one of several New positions that we have a…",endpoint security engineer iii job category engineering time type full time minimum clearance required start t sci employee type regular percentage travel required 10 type travel local opportunity risai exciting opportunity senior endpoint security engineer join transport cybersecurity service tc team either springfield va st louis mo endpoint security team rapidly growing one several new position,risa20250818 op026 cse iii endpoint security service security clearance,
